Protein name,Simulation abundance,Average degree,Average free proteins
Q9Z1X4,154,3.342616033755274,23.333333333333332
Q9Z1W9,65,0.0,65.0
P63213,360,0.27741935483870966,298.6666666666667
Q9D0R2,708,4.711199484092863,3.3333333333333335
Q8VI75,207,2.2761477390403866,62.333333333333336
Q99MJ9,147,3.0049067713444555,39.666666666666664
P01887,638,0.023510971786833857,623.0
Q8CCB4,116,0.03389830508474576,114.0
P16045,490,1.3765414396329223,237.66666666666666
Q9Z0N1,374,2.1441693290734825,114.0
Q9Z277,116,4.180287974041777,7.333333333333333
Q9D0I8,136,0.11981566820276497,127.33333333333333
Q9D0I9,496,4.582541279517074,5.666666666666667
Q03141,78,4.729586023547284,8.666666666666666
P33242,70,0.009523809523809525,69.33333333333333
Q0VBL3,130,0.3722943722943723,115.33333333333333
Q91VW3,540,1.1515548281505728,323.6666666666667
P14148,525,0.11295273173726213,481.6666666666667
P49615,290,1.1172233136869678,181.66666666666666
Q9WTV7,107,0.10619469026548672,101.0
Q921M3,194,0.1523809523809524,178.0
Q91W86,129,0.15384615384615385,112.0
Q9R1P0,474,2.6173133235724744,68.0
Q8R5L3,112,0.011904761904761904,110.66666666666667
Q91Z96,429,1.0976821192052981,258.0
P62331,195,4.123280366855071,17.666666666666668
Q60668,382,2.443950548687318,77.0
Q921F4,218,1.0796610169491525,140.66666666666666
Q9JHK4,177,6.313861482856305,4.666666666666667
Q9CZX8,126,0.05555555555555555,119.0
Q8C0E2,81,0.188,68.33333333333333
Q99N57,236,4.584882992060176,3.0
P61211,370,0.03231597845601436,359.3333333333333
Q8C9B9,91,2.936017253774263,31.666666666666668
Q61699,329,0.37279596977329976,249.0
Q9D6F9,365,3.563783024425613,19.666666666666668
P39447,550,0.296969696969697,386.6666666666667
P68369,1696,4.4261603230753925,9.333333333333334
P98086,686,0.07359924026590693,650.3333333333334
Q9CW03,199,2.4474350854971503,62.333333333333336
Q99PN3,180,0.005555555555555556,179.0
P05784,3207,0.6143875567077123,1785.0
Q04750,212,0.9725638599810785,147.66666666666666
Q9JJK5,76,0.3357664233576642,60.666666666666664
P51863,347,0.1974025974025974,309.0
Q9D5V5,270,1.2552083333333333,162.0
Q9DBG9,272,1.6245072273324572,121.0
P70191,63,0.06349206349206349,59.0
P62196,1065,4.9841880701080274,3.0
P35639,115,0.08985507246376812,104.66666666666667
P00920,132,1.043227665706052,87.33333333333333
Q9JM76,111,0.08069164265129683,106.33333333333333
P97452,56,11.770258236865539,4.0
P80315,656,1.8088795349769493,308.6666666666667
P61164,409,0.2358015815959741,354.3333333333333
Q9JIX0,493,0.2671353251318102,417.0
Q9Z0X1,833,1.6649258997882852,303.0
Q9EP53,63,0.40703517587939697,43.333333333333336
