Protein name,Simulation abundance,Average degree,Average free proteins
Q61466,174,1.0751322751322752,114.33333333333333
O08663,288,0.24390243902439024,248.0
Q91W59,141,1.1005291005291005,91.33333333333333
Q8BHC4,182,0.24437299035369775,156.66666666666666
Q5SWD9,195,2.344806579348157,47.666666666666664
Q9CZN7,1028,0.5102439024390244,669.3333333333334
P25444,787,0.07555555555555556,762.6666666666666
P63037,542,2.7138527475891627,47.666666666666664
Q9JHK4,233,6.470021572565647,1.3333333333333333
Q8BSY0,178,1.9108196721311475,91.66666666666667
Q5XJE5,153,0.4514285714285714,105.33333333333333
P35564,524,0.37938144329896906,401.3333333333333
P61620,389,0.9138804457953394,240.0
O35607,87,1.9615384615384615,38.666666666666664
Q91VI7,623,0.41543026706231456,459.6666666666667
A2AJI0,194,0.22560975609756098,169.33333333333334
Q63850,128,0.16267942583732056,116.66666666666667
P09411,1348,0.5416516408222142,847.3333333333334
P23780,155,0.12121212121212122,145.0
Q7TPV4,295,0.07102593010146561,274.6666666666667
Q01405,789,4.7533849129593815,2.6666666666666665
Q9ET54,108,7.296780128794849,1.0
Q99LI5,135,2.644662921348315,25.666666666666668
Q02053,966,0.6322590011614402,844.3333333333334
P48722,236,0.21212121212121213,208.0
Q923U0,129,2.731490621915104,30.0
Q4VA53,73,2.324884792626728,25.333333333333332
Q9CPQ3,412,0.3409395973154362,327.3333333333333
Q99JB2,151,0.147239263803681,139.0
Q9WUM3,181,9.4809518563402,0.0
Q9QXD6,488,0.35244040862656073,380.3333333333333
O09106,219,4.086830879317462,46.0
P62196,519,5.222962527242974,1.0
Q91YD9,127,0.13784461152882205,114.66666666666667
Q0QWG9,82,4.953006038330271,4.333333333333333
Q9CXS4,310,0.24858757062146894,266.0
Q9JLV5,445,5.464007731511979,7.0
Q9D051,260,2.479734708916728,53.333333333333336
Q91ZJ5,1039,0.4923821039903265,699.6666666666666
Q9Z1K5,287,3.667805237425491,7.333333333333333
P10126,3454,0.7004608294930875,3163.3333333333335
P61979,1182,0.537485414235706,1057.0
P14211,469,1.700525220493509,270.3333333333333
P68368,890,3.8374738522718035,7.666666666666667
Q8CDN6,165,0.3913764510779436,139.66666666666666
P24788,219,1.0971993410214167,132.0
Q3UDE2,154,0.152,141.33333333333334
Q792Z1,1718,0.5902625820568927,998.6666666666666
Q61687,56,0.2640449438202247,46.333333333333336
P46662,112,4.46531667384748,5.0
Q9Z172,652,0.4426751592356688,466.6666666666667
Q99K30,474,3.6972383136995712,11.0
Q9QZD8,500,2.7008262978264774,40.0
P80316,687,0.8039073806078147,357.3333333333333
Q9DCW4,437,1.417142857142857,184.33333333333334
Q62523,121,0.09917355371900827,109.0
P68369,1527,4.680573718902299,4.666666666666667
P39447,277,0.2815884476534296,199.0
Q9QYH6,101,0.270516717325228,82.66666666666667
P97390,116,0.11891891891891893,108.66666666666667
P14576,218,14.073274135087539,0.0
Q9JKX4,298,0.039149888143176735,286.3333333333333
Q62167,719,1.4440207972270365,289.3333333333333
P17182,1858,11.809902153363458,0.0
Q9DBN5,501,4.719005923999422,3.0
Q9CQV8,306,0.8535442296426479,249.33333333333334
Q8JZM7,120,0.07222222222222222,111.33333333333333
Q91W43,506,2.653081428925006,61.333333333333336
Q93092,266,0.23059866962305986,231.33333333333334
Q9Z1F9,223,2.2282091917591127,65.0
P97855,553,1.3510455104551045,247.0
Q9DBJ1,175,0.1546572934973638,160.33333333333334
Q8BGD9,226,0.2204724409448819,198.0
Q91VA7,144,0.15384615384615385,132.0
Q3UKJ7,175,12.258372821460124,0.0
Q9EP71,156,4.502818679007152,2.3333333333333335
Q8JZU2,161,2.449652142072501,31.666666666666668
P27773,1541,1.6655522060838586,325.6666666666667
Q61753,176,1.054968287526427,116.0
Q04998,236,1.147375988497484,137.66666666666666
P80315,853,1.9463069492307274,259.0
Q9R0N5,143,3.626173948550429,10.666666666666666
Q3UQ84,180,4.447933076212722,3.0
Q9R190,242,5.636959103391969,1.6666666666666667
Q9CXF4,401,0.2826552462526767,335.0
Q8R317,3520,2.92606429555931,59.0
P26231,538,2.5595320872019305,283.6666666666667
Q9D6M3,390,2.575530118221055,41.333333333333336
Q925I1,257,1.2907045589105979,128.33333333333334
P11983,878,0.5489904988123515,506.3333333333333
Q9WTI7,147,5.412632096338166,2.3333333333333335
P11499,2060,2.5029405167792618,601.6666666666666
P56480,2936,3.9107873210633946,10.666666666666666
P37040,512,2.6074581905058687,76.0
Q8K4L3,60,0.6050420168067226,50.0
Q99KP6,578,0.4434102755026061,498.3333333333333
Q8CIP4,103,5.142377622377622,6.666666666666667
Q91YW3,391,7.632700105120889,0.0
Q9Z2X1,367,2.5374011757551185,59.333333333333336
P08113,1832,1.372085239317193,814.0
Q8CB77,284,0.01643192488262911,279.3333333333333
Q9JLV1,462,0.9294911734164071,226.33333333333334
Q9R0Q6,206,7.583120389218531,1.0
Q9D1A2,619,1.4563069172640961,245.66666666666666
Q9D2G2,826,1.5257510729613735,305.3333333333333
P26039,554,0.3055100927441353,451.6666666666667
Q8K4Z5,359,1.4163728946337641,187.0
Q9QZE5,585,0.37273991655076494,451.0
Q9CZ30,506,2.4683941244429772,93.33333333333333
Q8CI51,408,1.3571177504393672,254.66666666666666
Q921M3,213,0.20253164556962025,189.0
P80317,853,0.4830287206266319,532.6666666666666
Q8CIB5,213,3.6374118437255123,10.666666666666666
Q61103,141,0.0425531914893617,135.0
P59108,240,5.434965482558406,3.3333333333333335
Q61823,292,3.632334128548214,7.666666666666667
D3YXK2,91,2.212534059945504,32.333333333333336
P15105,1243,2.8307574227428804,60.0
Q3U2P1,439,4.703227849844391,4.0
Q99M87,317,3.011272898074213,33.333333333333336
Q9DBS5,113,8.267312247457156,2.0
Q9JKF1,97,0.037800687285223365,93.33333333333333
P62874,307,13.561785658200922,0.3333333333333333
Q9DB77,191,1.0666666666666667,123.0
P80314,982,0.4913933095160766,609.3333333333334
O35551,133,0.27228915662650605,100.66666666666667
P84078,206,5.436575419143321,4.333333333333333
P21981,814,4.6567192143559035,5.0
Q8VDN2,293,4.559260814783705,4.0
Q9JM13,787,2.772153376262086,64.66666666666667
P16858,1613,12.795286326660591,0.0
Q8BK64,215,2.297515110812626,73.33333333333333
Q9Z0X1,882,1.8705307120301518,243.33333333333334
A2AGT5,125,0.13895781637717122,115.66666666666667
P17742,221,0.07302533532041729,207.33333333333334
P07724,1418,2.8854355017271867,43.333333333333336
Q68FG2,291,23.030758191950397,0.3333333333333333
Q6P542,385,3.683255721568714,15.666666666666666
O88532,313,1.1985484707102125,164.33333333333334
P19157,9438,1.8262246197145346,684.0
Q68FD5,1126,0.08501314636283962,1046.0
P70297,402,5.605040939836241,1.3333333333333333
Q9Z1X4,191,3.534092095645818,13.666666666666666
Q9QZQ8,470,1.3410807669959326,219.33333333333334
P16054,103,6.162251655629139,4.666666666666667
P61164,249,0.2361275088547816,215.66666666666666
Q7TPR4,277,8.935396436767649,0.0
P27661,341,1.2834322227293473,186.33333333333334
Q9CVD2,147,9.267117973387128,0.3333333333333333
P24547,453,7.626620718064131,0.6666666666666666
P52480,326,2.4643168514136256,143.0
Q6ZQL4,153,8.510699119627136,1.0
O70133,531,0.3393939393939394,472.3333333333333
O70570,144,4.57622860731669,3.3333333333333335
Q8BL66,256,1.224669603524229,143.0
Q8BGS1,508,5.609980101025562,1.0
Q8C7R4,86,4.946726862302483,8.0
P49698,129,0.8627450980392157,91.33333333333333
Q99MP8,743,2.7114227560446444,74.0
Q8BVE8,228,1.7814836112708454,134.0
P17426,202,3.4903127383676584,11.333333333333334
P70168,555,0.12159911160466408,527.3333333333334
Q9CPN9,483,0.3691615081598199,373.6666666666667
P19096,1506,8.915637468006624,0.3333333333333333
Q99JY9,491,0.3495798319327731,387.0
Q3UQN2,141,0.08163265306122448,135.0
Q99LC3,294,1.1162507608034085,173.0
P43029,135,0.7595356550580431,101.66666666666667
Q6NVF9,172,0.17667844522968199,155.33333333333334
Q9QZD9,155,8.506627624251614,0.3333333333333333
Q64337,662,5.181124075419879,3.0
Q99M28,600,0.39285714285714285,453.3333333333333
Q9CXW4,361,1.2633832976445396,181.66666666666666
P04104,941,0.4915842906759284,634.3333333333334
Q6PDQ2,142,0.3065217391304348,113.0
Q8VDI7,139,3.512039063815457,9.666666666666666
Q9CY58,486,1.509479241660667,193.0
P70175,97,8.635038667459845,0.0
Q9CWJ9,536,3.7578169414440024,8.333333333333334
E9PYG6,123,0.14363143631436315,105.33333333333333
Q8BMJ2,428,5.66289499848701,1.3333333333333333
O35623,257,0.21734104046242775,225.66666666666666
Q62417,111,0.042042042042042045,106.33333333333333
P80313,758,1.941573452647278,210.66666666666666
Q8BWR8,107,3.456191874694077,14.666666666666666
Q91VC3,237,1.0888382687927107,150.33333333333334
Q61301,129,1.1148459383753502,77.33333333333333
Q9QYJ0,416,2.5603895084027015,54.666666666666664
Q6P1F6,184,6.483763611102136,0.3333333333333333
Q9D2R0,419,0.3295681063122924,336.3333333333333
Q99L88,326,4.6828999211977935,2.0
Q9D0E1,476,2.6832322251880614,41.0
P62737,614,0.23670490093847757,502.6666666666667
Q62261,340,23.111463536545486,0.3333333333333333
P70441,261,4.5985857334572104,3.3333333333333335
Q9DCX2,531,0.3786259541984733,407.0
P62814,176,2.290724863600935,43.333333333333336
Q8R1M2,2123,1.6537839160049674,445.0
Q8CI94,191,0.2177293934681182,167.66666666666666
P06745,794,1.7946638603441871,434.3333333333333
P54823,255,1.1859099804305284,145.0
Q8CH25,434,2.5936554719615295,65.66666666666667
A2AMT1,109,0.11527377521613832,102.33333333333333
P63017,3180,3.0948917652320866,114.66666666666667
Q9JKV1,693,0.39892183288409705,520.3333333333334
P61358,409,2.376939573609184,80.33333333333333
Q91V92,1043,0.6599574946868358,906.6666666666666
Q9D906,353,1.1685934489402698,194.66666666666666
Q9QXX4,820,2.8008809372445738,44.666666666666664
Q8BRF7,441,0.36160990712074303,343.6666666666667
Q8QZY9,244,1.2658227848101267,132.0
Q3TIX9,116,0.858195211786372,82.33333333333333
O35350,231,1.1023864511162433,141.0
Q8BFR5,777,2.708796233243185,59.666666666666664
Q91VR5,516,3.7501981799156545,11.333333333333334
P42669,275,0.28303850156087407,229.66666666666666
P17751,370,0.2896764252696456,307.3333333333333
Q8BVE3,125,0.47401247401247404,104.33333333333333
Q8VEK3,1030,4.033831857891363,6.0
P68372,1355,3.872056195926702,4.666666666666667
Q9CWK8,535,3.6780639118568277,19.0
Q9Z1Z0,552,1.3963068181818181,236.66666666666666
Q8CFD4,130,1.1440329218106995,83.0
O54774,81,0.7492795389048992,63.666666666666664
Q62418,233,2.434021871202916,57.0
P80318,956,0.2193165969316597,746.3333333333334
P26369,821,2.788344135760966,43.333333333333336
Q91YT0,509,2.6356769320162696,99.33333333333333
Q61081,140,7.018709647014468,3.0
Q9Z277,161,4.524686543883856,3.6666666666666665
Q9EQF5,880,0.44979448032883146,624.6666666666666
Q2EMV9,254,0.30676328502415456,191.33333333333334
P39054,250,5.604576826436818,3.6666666666666665
P14206,1009,0.4944043770206416,677.6666666666666
Q6PHQ9,382,4.658351240711173,1.6666666666666667
Q64310,589,0.421616793211255,431.6666666666667
P26041,228,4.553893450305552,4.333333333333333
