Protein name,Simulation abundance,Average degree,Average free proteins
Q9UKS6,519,0.8597222222222223,425.0
P07585,970,0.012371134020618556,958.0
Q8N0X7,48,0.0,48.0
O76094,107,0.0,107.0
O43143,97,0.14,92.0
P67775,508,5.470768302147107,91.0
Q96JB5,145,0.14383561643835616,127.0
Q92667,102,0.46017699115044247,75.0
Q96QZ7,32,0.5263157894736842,18.0
Q96PU8,150,0.29559748427672955,122.0
Q99614,101,0.0,101.0
O75663,164,0.018292682926829267,161.0
P11802,71,4.633152173913044,6.0
P53597,890,0.0,890.0
P26368,98,1.723529411764706,55.0
Q9UI08,62,0.06451612903225806,58.0
P51812,78,0.14102564102564102,67.0
Q05086,82,1.018348623853211,48.0
Q15843,564,4.22020509977827,87.0
O43707,1378,3.5261488575655826,166.0
P68363,608,0.21226415094339623,541.0
Q13425,180,0.10497237569060773,164.0
Q9GZT8,191,0.0,191.0
P19022,774,1.6862627474505099,436.0
Q9NYL2,202,0.01485148514851485,199.0
P42285,38,0.0,38.0
P68871,6504,0.3714637146371464,4088.0
Q9Y5X3,159,0.0,159.0
P53667,48,0.7,30.0
P36871,920,0.0,920.0
Q9H9E3,62,0.15873015873015872,55.0
Q9UNS2,168,0.8155339805825242,106.0
Q14152,106,3.900243309002433,42.0
P21281,182,0.24338624338624337,157.0
P21283,62,0.0,62.0
P26038,445,0.10337078651685393,399.0
Q9Y5J6,121,0.0,121.0
P19338,319,2.502013422818792,130.0
P19623,100,0.0,100.0
P16104,237,4.643471142038477,22.0
Q99436,226,10.031800296716764,8.0
P63241,893,0.11823204419889503,810.0
O75116,65,0.12307692307692308,57.0
O75112,1722,0.3350694444444444,1149.0
P62330,225,0.017777777777777778,221.0
Q9NZ45,1203,0.0,1203.0
P00748,150,0.02666666666666667,146.0
Q96S52,52,0.0,52.0
Q8WUI4,91,4.747572815533981,14.0
Q16576,133,11.53692056836711,0.0
Q96DV4,62,0.0,62.0
P26639,197,0.0,197.0
Q15599,301,4.1676631578947365,2.0
Q5VSL9,42,0.0,42.0
Q9UDY4,300,0.0,300.0
Q9BUL8,219,0.07692307692307693,208.0
Q13509,154,0.7528089887640449,92.0
Q13505,237,0.0,237.0
P61026,398,0.0,398.0
Q9UDY8,43,0.023255813953488372,42.0
P61020,397,0.03526448362720403,383.0
Q96A72,172,0.011627906976744186,170.0
Q9UBT2,69,0.22857142857142856,56.0
P12694,499,0.056112224448897796,471.0
Q13936,26,0.21428571428571427,22.0
Q9BW27,48,0.0,48.0
Q9NR28,371,0.05390835579514825,351.0
Q14CX7,135,0.0,135.0
Q7Z3B3,37,0.0,37.0
O00170,116,0.6827586206896552,80.0
Q7L576,97,0.010309278350515464,96.0
Q53EL6,57,0.22033898305084745,50.0
P48637,221,0.0,221.0
P55196,57,3.38755980861244,11.0
P61247,413,0.9658753709198813,281.0
Q13618,164,2.025139664804469,87.0
Q13619,176,3.9637168141592922,53.0
P49720,385,7.629981308411215,44.0
P49721,431,6.468211270371097,64.0
Q9UDY2,118,2.699769053117783,52.0
Q13617,99,1.9226190476190477,55.0
P15311,647,0.4592875318066158,481.0
Q9H223,584,0.0,584.0
P60866,422,1.3898809523809523,262.0
Q16623,215,0.3167420814479638,163.0
Q03135,1205,0.6699248120300751,727.0
P55042,160,0.4088397790055249,117.0
Q16629,325,0.0,325.0
P56539,281,0.09252669039145907,255.0
P11908,232,0.01293103448275862,229.0
P56537,113,0.1452991452991453,100.0
Q9BUJ2,73,0.0684931506849315,68.0
Q9HC36,60,0.0,60.0
P28161,689,0.08272859216255443,632.0
O15031,29,0.0,29.0
Q9NQP4,279,0.04659498207885305,266.0
Q12907,225,0.0,225.0
Q12906,227,0.5714285714285714,181.0
Q12904,199,0.14,174.0
Q9NSD9,296,0.0,296.0
Q8TD19,119,0.08403361344537816,109.0
Q969Q1,65,0.8108108108108109,36.0
Q32P51,122,0.0,122.0
Q9P035,89,0.0,89.0
P02679,976,0.1362704918032787,843.0
O75832,144,12.61650846058605,0.0
Q9UBI6,525,0.10285714285714286,471.0
Q7Z4G1,133,0.022556390977443608,130.0
Q15056,343,0.15273775216138327,294.0
Q9UNN5,96,3.1061007957559683,2.0
Q15052,76,0.039473684210526314,73.0
O00592,186,0.11458333333333333,170.0
P16591,42,0.09523809523809523,38.0
Q12874,107,0.12149532710280374,94.0
P46976,701,0.11982881597717546,617.0
Q9HBI1,212,0.1179245283018868,187.0
P39687,488,0.9048027444253859,295.0
Q9UNP9,101,0.019801980198019802,99.0
Q00688,411,0.06474820143884892,390.0
P60228,180,2.160919540229885,112.0
P49589,45,0.15555555555555556,38.0
Q93052,333,0.0,333.0
P08754,65,1.9552845528455285,7.0
P23284,627,0.02711323763955343,610.0
Q07812,90,1.661764705882353,22.0
P31327,96,0.3181818181818182,75.0
P62937,1165,0.13651591289782244,1053.0
P09622,1390,3.625612566850903,240.0
P31321,63,0.09523809523809523,57.0
O43865,54,0.0,54.0
Q92901,192,0.0,192.0
Q92900,111,0.2413793103448276,94.0
Q14BN4,429,2.8004410143329657,269.0
Q92905,178,5.359603340292275,8.0
Q15120,120,0.16666666666666666,100.0
Q15121,260,0.038461538461538464,250.0
Q15124,836,1.608503100088574,700.0
O15212,305,0.05573770491803279,288.0
Q9Y6W5,56,0.03571428571428571,54.0
P46777,290,1.6236749116607774,133.0
Q96NA2,107,0.1588785046728972,90.0
P46778,302,0.0,302.0
P43897,230,0.0,230.0
Q5T5U3,28,0.21428571428571427,22.0
O75475,119,0.0,119.0
P46019,61,0.0,61.0
Q96QK1,355,0.07323943661971831,329.0
P05455,248,0.05241935483870968,235.0
P06744,1227,0.0,1227.0
O75874,479,0.0,479.0
Q92878,33,0.030303030303030304,32.0
Q92692,54,0.018518518518518517,53.0
Q92696,144,0.0,144.0
Q76FK4,36,0.027777777777777776,35.0
Q15942,149,0.8588235294117647,70.0
Q9BYB0,30,0.06666666666666667,28.0
Q9Y3U8,263,0.0,263.0
P00167,577,0.3333333333333333,398.0
P08574,1337,0.3242867084203201,971.0
P08572,461,0.0737527114967462,427.0
P08571,130,0.038461538461538464,125.0
P08579,115,0.15517241379310345,100.0
Q8WZ42,1251,2.268494772144407,344.0
Q14524,47,0.23404255319148937,36.0
P62753,385,0.62,306.0
P62750,416,0.5947712418300654,258.0
P18031,58,3.132275132275132,7.0
P22392,313,0.22082018927444794,255.0
P04075,1937,0.12906556530717606,1687.0
Q86TC9,237,0.12658227848101267,207.0
Q92585,40,0.0,40.0
P20073,559,0.057245080500894455,527.0
Q9BR76,112,0.13392857142857142,97.0
Q8NDV7,28,0.10714285714285714,25.0
Q15428,83,1.5952380952380953,17.0
O43516,58,0.3,48.0
Q3YEC7,46,0.0,46.0
O95816,305,1.4833333333333334,165.0
P54619,202,0.3222748815165877,159.0
Q02487,202,0.0594059405940594,190.0
P07910,532,2.3235049833887045,283.0
P41252,141,0.1267605633802817,126.0
Q9Y5Y2,133,0.0,133.0
Q9BZF9,56,0.0,56.0
Q99733,403,0.6708385481852316,263.0
P19105,548,0.0,548.0
Q8IWV7,50,0.0,50.0
Q17RY0,46,0.0,46.0
Q8N122,34,0.08823529411764706,31.0
Q92542,93,0.0,93.0
Q9NVA2,144,0.09722222222222222,130.0
Q9H4B7,246,0.0,246.0
P54725,131,5.4708233413269385,0.0
O43464,213,0.6733870967741935,161.0
P07355,1345,1.8225444501985155,663.0
Q92547,32,0.0,32.0
P07359,50,0.5555555555555556,32.0
Q99426,315,0.0,315.0
P42338,37,0.0,37.0
P22736,51,0.0784313725490196,47.0
P46821,142,0.1267605633802817,124.0
Q9UBF9,55,0.23636363636363636,42.0
Q13144,46,0.021739130434782608,45.0
Q8TEB1,52,0.09433962264150944,50.0
O60346,53,0.03773584905660377,51.0
Q9Y5P6,65,0.03076923076923077,63.0
P61019,700,0.299039780521262,549.0
P08962,141,0.15602836879432624,119.0
Q8N1F7,74,0.0,74.0
O14980,216,1.0449438202247192,112.0
P36542,1430,0.002097902097902098,1427.0
P36543,291,0.08247422680412371,267.0
Q9Y5K5,150,8.916835152985577,3.0
P14543,576,0.060658578856152515,544.0
Q99459,43,5.484429065743945,0.0
Q9Y5K8,110,0.0,110.0
P12268,183,0.0,183.0
Q92783,93,0.9568965517241379,71.0
Q9NR31,302,0.0,302.0
P52789,41,0.0,41.0
P34896,57,0.0,57.0
Q9UHD8,204,0.21844660194174756,165.0
Q9BQ95,176,0.0,176.0
P13797,306,0.0,306.0
P13798,293,0.0,293.0
P34949,283,0.0,283.0
Q9BYT8,92,0.0,92.0
Q15436,235,4.425866150204433,0.0
P55058,111,0.2831858407079646,85.0
Q16630,93,0.053763440860215055,88.0
P09960,380,0.0,380.0
Q9UNN8,80,0.0,80.0
Q8WWY3,96,0.0,96.0
P50570,204,4.396656534954407,22.0
P61604,808,0.16955445544554457,671.0
Q7Z434,251,0.06374501992031872,235.0
Q6NVY1,480,0.0,480.0
P30084,1289,0.6507399577167019,1018.0
P30086,1462,0.266304347826087,1283.0
P00736,113,0.07894736842105263,107.0
Q04206,53,5.113122171945701,13.0
P47985,1218,0.0,1218.0
Q6UVK1,37,0.0,37.0
O15020,25,0.4,15.0
P06748,368,3.5093800250134,113.0
P12270,50,0.06,47.0
Q9NQW7,215,0.0,215.0
Q9Y2Q9,255,0.03529411764705882,246.0
P23921,43,0.0,43.0
Q9UBF2,59,0.1694915254237288,49.0
Q07955,293,0.07167235494880546,272.0
O60437,29,0.625,18.0
O95202,404,0.0,404.0
P31689,138,0.32867132867132864,106.0
Q15046,269,0.07806691449814127,248.0
Q8WXI9,51,0.4307692307692308,37.0
P27635,675,0.0,675.0
Q12802,33,2.125,12.0
O15116,106,0.36036036036036034,83.0
Q6R327,30,0.7352941176470589,19.0
Q8ND25,119,0.12605042016806722,104.0
Q13867,127,0.22137404580152673,106.0
P49915,67,0.0,67.0
P43121,212,0.0,212.0
P37840,307,3.754691075514874,55.0
P57105,413,0.0,413.0
P0C0L4,321,0.059190031152647975,302.0
Q9NRK6,104,0.0,104.0
Q6UWZ7,85,0.11627906976744186,78.0
Q08J23,63,0.0,63.0
P18206,1252,1.5612888688598467,737.0
P78396,171,0.23626373626373626,149.0
O60504,47,0.0,47.0
O60506,292,0.8973684210526316,185.0
P05198,350,1.2450805008944543,209.0
Q96AX1,50,0.06,47.0
P07437,1386,0.012949640287769784,1376.0
P39210,207,0.0,207.0
Q96SW2,100,0.06,94.0
Q9Y490,475,0.033542976939203356,461.0
P43243,199,0.0,199.0
P08107,1197,4.0528498912255255,317.0
P23381,502,0.0,502.0
O75915,692,0.0,692.0
Q9UGI8,103,0.0,103.0
Q9Y3D7,157,0.0,157.0
Q9Y3D6,539,0.0,539.0
P60201,238,0.008403361344537815,236.0
Q9Y3D2,437,0.0,437.0
Q9Y3D3,182,0.0,182.0
P98155,42,0.0,42.0
P06756,94,0.07446808510638298,87.0
Q9Y566,39,0.02564102564102564,38.0
Q2TAY7,77,0.0,77.0
P25963,69,1.3736263736263736,34.0
P54257,47,0.10638297872340426,42.0
Q15393,100,0.02,98.0
Q9Y4L1,130,0.0,130.0
Q4G0J3,50,0.16,42.0
Q92804,74,0.0,74.0
Q9H553,60,0.5230769230769231,43.0
P00390,392,0.0,392.0
Q7Z6L1,36,0.027777777777777776,35.0
Q13283,140,0.03571428571428571,135.0
O95376,94,0.1875,78.0
Q13287,70,0.1,63.0
Q92643,61,0.03278688524590164,59.0
Q13049,49,0.28,38.0
P02751,219,1.8956043956043955,62.0
Q13045,123,0.04878048780487805,117.0
P49137,61,0.5454545454545454,36.0
Q13042,49,0.0,49.0
P48729,93,0.8017241379310345,65.0
Q6YHU6,39,0.0,39.0
P23258,173,0.06936416184971098,161.0
Q14558,114,0.043859649122807015,109.0
Q9NPQ8,107,0.028037383177570093,104.0
P04004,522,0.034482758620689655,504.0
Q8WX93,326,0.3003003003003003,247.0
P20042,188,0.514018691588785,136.0
O00512,34,0.11764705882352941,30.0
Q14393,65,0.06153846153846154,61.0
Q16513,39,0.275,31.0
Q9GZZ9,62,0.06451612903225806,58.0
O43292,71,0.028169014084507043,69.0
P62841,200,0.12935323383084577,177.0
Q9NPC6,1629,0.1688073394495413,1367.0
Q9UHA4,353,0.33879781420765026,270.0
P25705,2675,0.2833483890394459,2380.0
Q86TP1,267,0.10486891385767791,239.0
O43617,129,0.015503875968992248,127.0
O43615,350,0.0,350.0
P61916,143,0.0,143.0
Q92538,41,0.0975609756097561,37.0
P61313,222,0.02702702702702703,216.0
Q8IUR0,90,0.0,90.0
P15151,106,0.18867924528301888,86.0
Q13464,57,0.3220338983050847,44.0
Q8IWB7,86,0.0,86.0
P49354,87,0.022988505747126436,85.0
P04908,752,0.0,752.0
Q13263,145,3.8506981740064448,44.0
O43184,41,0.34146341463414637,27.0
O75131,441,0.0,441.0
Q16762,538,0.0,538.0
P50542,49,0.5490196078431373,27.0
Q02790,206,0.5697211155378487,136.0
Q9UBW8,300,0.0,300.0
Q96GC5,119,0.0,119.0
P21399,453,0.0,453.0
P22626,936,0.883307573415765,683.0
Q9UDW1,927,0.0,927.0
O96011,109,0.03669724770642202,105.0
P54136,277,0.5099337748344371,200.0
Q9NY33,170,0.0,170.0
P36551,101,0.0,101.0
Q9Y5L0,40,0.0,40.0
Q9Y5L4,441,0.036281179138321996,425.0
P42345,24,0.08333333333333333,22.0
Q06830,1300,0.12155963302752294,1161.0
P17096,121,0.910828025477707,88.0
Q9BVA1,82,0.0,82.0
Q96DZ1,96,0.0,96.0
Q9NWV8,180,0.06077348066298342,172.0
P49748,1637,0.0,1637.0
P38646,1235,0.1022816679779701,1157.0
O14880,1951,0.0,1951.0
P49588,138,0.0,138.0
Q15424,58,0.15254237288135594,52.0
Q15427,62,0.0967741935483871,56.0
Q15036,80,0.0875,73.0
Q9BRJ2,219,0.0,219.0
P60842,285,1.4730290456431536,166.0
Q9NS37,68,0.0,68.0
Q96CM3,63,0.0,63.0
Q8NBS9,198,0.0,198.0
P06733,1267,0.5949477351916377,996.0
P06730,202,1.4407894736842106,126.0
P55084,1577,0.0,1577.0
Q9UM07,48,0.041666666666666664,46.0
Q5SRE5,42,0.0,42.0
P55735,293,4.991590749824807,78.0
P48509,338,0.11176470588235295,306.0
Q9NZN4,810,0.0971709717097171,740.0
Q9NZN5,44,0.13636363636363635,38.0
Q9NZN3,299,0.08695652173913043,273.0
P25398,405,0.0,405.0
O15164,38,0.0,38.0
Q9UBY9,1546,0.08964646464646464,1442.0
Q01658,93,0.0,93.0
Q4J6C6,90,0.0,90.0
Q96RT1,33,0.09090909090909091,30.0
Q86XP3,57,0.0,57.0
Q8NF91,52,0.15384615384615385,44.0
P57772,153,0.0,153.0
P51659,478,0.0,478.0
Q9P015,101,0.0,101.0
P56192,188,0.0,188.0
P20700,182,0.24731182795698925,140.0
P55884,187,3.2472324723247232,44.0
Q53GT1,49,0.08,48.0
P21333,551,0.4504950495049505,419.0
P07954,1155,0.4962962962962963,612.0
O14618,132,0.1590909090909091,111.0
Q13895,58,0.0,58.0
Q04941,247,0.0,247.0
P07738,282,0.0,282.0
P09429,542,0.716358839050132,433.0
Q9UJC5,262,0.0,262.0
Q14980,80,0.05,76.0
P23526,488,0.0,488.0
P07737,974,1.3865213082259662,470.0
P04271,178,1.0535714285714286,84.0
P28066,424,4.571757482732156,122.0
P28065,85,2.476923076923077,50.0
P28062,106,7.767864876569944,11.0
P52294,159,0.0,159.0
P20674,950,0.0,950.0
Q9UQR1,44,0.022727272727272728,43.0
P00966,226,0.0,226.0
P62910,274,0.0,274.0
P62913,330,0.7283950617283951,236.0
Q03518,76,0.9662921348314607,31.0
P62917,330,0.06060606060606061,310.0
P55957,88,0.2967032967032967,70.0
Q15382,182,0.054945054945054944,172.0
O00422,98,0.030612244897959183,95.0
O00429,397,0.03759398496240601,384.0
P06396,890,1.3314087759815243,316.0
P55072,737,2.46957355055103,281.0
Q07157,138,6.9464720194647205,0.0
Q00796,282,0.0,282.0
Q9Y371,171,0.07017543859649122,159.0
Q9H0U4,391,0.17766497461928935,330.0
Q9P2M7,50,0.40384615384615385,35.0
Q9Y376,226,0.0,226.0
P00491,291,0.0,291.0
P00492,440,0.0,440.0
P46020,93,0.0,93.0
Q9Y3E7,116,0.1452991452991453,102.0
P27797,715,0.31158455392809586,565.0
Q9Y3E5,230,0.013043478260869565,227.0
Q96Q42,30,0.1,27.0
Q08AM6,44,0.0,44.0
P42261,41,0.0975609756097561,37.0
Q01130,163,0.0,163.0
Q10713,270,0.0,270.0
Q16082,635,1.0391221374045803,311.0
P14314,400,0.0,400.0
Q9Y570,200,0.3170731707317073,168.0
P00568,1542,0.0,1542.0
Q93050,84,0.023809523809523808,82.0
Q9Y3D0,170,0.0,170.0
P33151,76,1.4036697247706422,36.0
Q8IVS2,63,0.0,63.0
P00387,1013,0.0,1013.0
Q16539,143,1.755458515283843,51.0
Q92499,337,0.1495601173020528,290.0
P52888,104,0.0,104.0
P54920,495,0.2391304347826087,407.0
Q9Y4A5,20,0.15,17.0
Q9Y5B9,38,0.1794871794871795,34.0
P08559,1327,0.2213410237923576,1080.0
Q6PI78,583,0.0,583.0
O60749,241,0.13580246913580246,214.0
P23246,299,0.21782178217821782,241.0
P20290,152,0.05921052631578947,143.0
Q7KZF4,196,0.49099099099099097,165.0
P24752,1436,0.052924791086350974,1360.0
Q9P1U1,103,0.1553398058252427,87.0
Q9UHI6,43,3.7567567567567566,4.0
Q9GZY8,133,0.0,133.0
Q8WZ82,83,0.0,83.0
P42126,924,0.0,924.0
P82094,37,0.0,37.0
Q99714,940,0.008492569002123142,934.0
Q99719,63,0.047619047619047616,60.0
P14780,66,0.030303030303030304,64.0
Q9NVU7,46,0.0,46.0
Q04637,132,3.723404255319149,6.0
O60271,48,0.0625,45.0
O75431,680,0.0,680.0
Q8N668,90,0.3404255319148936,70.0
P61923,304,0.046052631578947366,290.0
P61925,146,0.14189189189189189,127.0
P26447,434,0.2747747747747748,334.0
Q14165,340,0.0,340.0
Q14160,31,0.0967741935483871,28.0
P10809,1218,0.4628482972136223,814.0
Q15637,122,2.371841155234657,36.0
Q96G03,173,0.0,173.0
Q9NZ32,86,0.0,86.0
Q13492,110,0.0,110.0
P35555,586,0.06132879045996593,553.0
O43734,51,0.0196078431372549,50.0
Q16543,239,4.201672862453532,49.0
Q16540,169,0.0,169.0
P49368,443,1.0688665710186513,318.0
O75143,55,0.01818181818181818,54.0
P32119,1327,0.0,1327.0
O75147,86,0.05813953488372093,81.0
Q9NTJ3,34,0.11428571428571428,33.0
P26196,201,0.0,201.0
O95782,195,0.041025641025641026,187.0
P11441,138,0.2978723404255319,105.0
Q92747,181,0.0,181.0
P40189,40,0.05,38.0
O43318,71,1.9770992366412214,32.0
Q53H82,249,0.0,249.0
Q96A49,65,0.0,65.0
P11047,749,0.11348464619492657,664.0
Q9BQI3,49,0.21568627450980393,40.0
P19367,802,0.3246268656716418,543.0
P63167,724,0.5183630640083945,593.0
P05387,615,0.05203252032520325,583.0
Q9UHV9,350,0.14204545454545456,306.0
Q9Y5M8,283,0.0,283.0
Q9UNK0,79,0.11392405063291139,70.0
P12081,188,0.0,188.0
P50914,361,0.0,361.0
Q6IAN0,241,0.0,241.0
P49755,387,1.0982986767485823,172.0
P61106,590,0.0,590.0
Q12789,27,0.0,27.0
P49593,101,0.06930693069306931,94.0
P41567,115,0.0,115.0
P49591,194,0.0,194.0
P19875,122,0.01639344262295082,120.0
P30405,900,0.7829457364341085,224.0
Q9UNH7,181,0.13114754098360656,163.0
Q4G0F5,114,0.08771929824561403,104.0
P31751,110,0.2831858407079646,83.0
P30622,46,0.1956521739130435,37.0
P20908,53,0.03773584905660377,51.0
P30626,294,0.09183673469387756,267.0
Q9UBX3,244,0.0,244.0
Q9HC07,70,0.0,70.0
Q9NR12,101,0.0,101.0
P50135,71,0.0,71.0
P51888,795,0.09661229611041405,724.0
P51665,345,0.0,345.0
P51668,175,0.09714285714285714,158.0
P03950,203,0.14285714285714285,174.0
Q969V3,260,0.0,260.0
P51398,286,0.0,286.0
O00303,233,2.94299674267101,107.0
P01732,81,0.09876543209876543,73.0
P27824,793,0.165,680.0
Q9Y2X3,53,0.21818181818181817,47.0
Q15560,71,0.0,71.0
P84243,516,2.4175272518646014,161.0
O00505,143,0.44,100.0
P83916,89,0.8165137614678899,70.0
P23497,58,0.1896551724137931,47.0
Q86VB7,138,0.043478260869565216,132.0
P83731,391,0.0,391.0
P63173,674,0.0,674.0
P28074,583,7.005770084332002,82.0
P28070,389,6.569050204229358,75.0
P28072,401,7.9270070397496974,53.0
Q15155,94,0.0,94.0
Q00325,1682,0.0,1682.0
O00410,243,0.37404580152671757,182.0
Q9Y478,106,0.24770642201834864,88.0
Q7Z7H8,76,0.0,76.0
O43896,37,1.1929824561403508,17.0
Q5VUA4,26,0.0,26.0
O15260,224,0.4449152542372881,157.0
Q9H0R4,362,0.0,362.0
Q8IY37,36,0.0,36.0
Q7RTV0,117,0.0,117.0
A8MXV4,142,0.0,142.0
P53007,291,0.0,291.0
Q9NTK5,349,0.0,349.0
P35580,139,0.10071942446043165,125.0
P49023,89,1.5891472868217054,28.0
P39019,658,0.1819526627218935,553.0
Q86UP2,226,0.0,226.0
O15273,850,0.5294117647058824,516.0
P35270,588,0.0,588.0
Q9NVS9,238,0.0,238.0
P10301,722,0.02077562326869806,707.0
Q9H3N1,103,0.0,103.0
Q9H488,152,0.0,152.0
P56385,1317,0.0,1317.0
P17948,34,0.0,34.0
P00558,1550,0.32607303010890454,1074.0
P30153,665,7.540743578866706,6.0
P46109,235,0.07627118644067797,220.0
P46108,123,3.6036446469248293,33.0
O96008,241,0.0995850622406639,217.0
Q15084,472,0.0,472.0
O75844,124,0.0,124.0
Q9BY44,72,0.0,72.0
Q76LX8,47,0.0,47.0
Q99873,143,2.326923076923077,58.0
Q13061,64,0.4925373134328358,40.0
P09012,104,0.10576923076923077,93.0
Q5VTR2,67,0.0,67.0
P00734,327,0.2964071856287425,249.0
Q99704,57,0.08771929824561403,52.0
Q05516,48,0.34,37.0
Q9BSH4,409,0.0,409.0
P19838,57,1.4285714285714286,32.0
P53396,106,0.04716981132075472,101.0
Q9Y239,40,0.0,40.0
Q8WVJ2,196,0.0,196.0
P42025,142,0.0,142.0
Q5H9R7,110,0.06363636363636363,103.0
O14757,56,2.2357723577235773,30.0
P43686,311,6.676937441643324,14.0
A1L0T0,324,0.0,324.0
P25786,661,8.665513036838151,76.0
Q14596,56,0.05357142857142857,53.0
Q9UHG3,561,0.0,561.0
P41227,179,0.0,179.0
Q27J81,35,0.0,35.0
P53621,175,0.19101123595505617,146.0
P27105,474,0.0,474.0
Q14118,426,0.6167315175097277,311.0
O43674,879,0.0,879.0
Q14112,575,0.1356521739130435,497.0
P20338,204,0.47844827586206895,155.0
P20339,339,1.1496746203904555,175.0
Q16658,250,0.168,208.0
P36776,469,0.0,469.0
Q9UNY4,63,0.0,63.0
P07384,373,0.5221674876847291,242.0
Q9NZ01,194,0.0,194.0
P11277,392,0.06377551020408163,367.0
Q16531,274,0.9293478260869565,188.0
P22695,1859,0.26066098081023453,1421.0
Q99471,262,0.1553030303030303,227.0
Q6NUK1,339,0.0,339.0
P11279,261,0.0,261.0
P26678,1014,0.21696252465483234,794.0
Q99707,98,0.0,98.0
Q15717,314,0.12933753943217666,282.0
P17302,537,0.5514834205933682,323.0
Q07954,69,0.4444444444444444,46.0
O00330,648,2.3186848265588424,85.0
P62158,771,7.673398185773509,12.0
P10909,469,0.14587737843551796,412.0
P21860,34,0.43243243243243246,29.0
Q96BW5,162,0.0,162.0
P82979,120,0.025,117.0
Q9Y6N5,247,0.0,247.0
Q9NY12,151,0.0,151.0
P18754,61,0.25396825396825395,51.0
O96005,94,0.0,94.0
Q96FW1,361,0.25753424657534246,279.0
P36578,405,0.0,405.0
Q7Z7H5,162,0.0,162.0
P63172,261,0.034482758620689655,252.0
P46100,42,0.047619047619047616,40.0
Q9BST9,52,0.1346153846153846,45.0
Q86YP4,50,0.0,50.0
Q9UJS0,515,0.0,515.0
Q8N1G4,369,0.0,369.0
P61289,76,0.05263157894736842,72.0
Q6PIW4,117,0.0,117.0
P11021,948,0.8841554559043349,683.0
Q14978,68,1.10752688172043,44.0
Q6IAA8,489,0.3,397.0
Q14974,355,3.3488163020677253,62.0
P49761,48,0.1875,39.0
Q8TAQ5,46,0.021739130434782608,45.0
Q96CW5,57,0.03508771929824561,55.0
Q96E11,187,0.0,187.0
Q9P0S9,402,0.0,402.0
Q86VN1,62,0.06451612903225806,58.0
O75323,1013,0.03060217176702863,982.0
P84103,265,2.210075026795284,127.0
Q16666,76,0.013157894736842105,75.0
