Protein name,Simulation abundance,Average degree,Average free proteins
Q06787,165,0.6557377049180327,101.0
O14880,1684,0.0,1684.0
Q32MZ4,168,0.06547619047619048,157.0
P09972,1160,0.296551724137931,816.0
P15374,317,0.07165109034267912,298.0
P07602,140,0.12857142857142856,122.0
Q96D46,100,0.0,100.0
Q01658,153,0.026143790849673203,149.0
Q4J6C6,90,0.0,90.0
P51659,450,0.0,450.0
Q9Y6Q9,38,0.7727272727272727,22.0
O60488,100,0.0,100.0
P12956,922,3.237401129943503,215.0
Q9UJC5,215,0.0,215.0
P23526,653,0.0,653.0
Q8IYI6,183,0.07650273224043716,169.0
Q6UVK1,213,0.0,213.0
P35869,49,0.7017543859649122,35.0
P52294,190,0.03684210526315789,183.0
P20674,874,0.0,874.0
P52292,336,2.011308562197092,136.0
P52298,211,0.2727272727272727,170.0
O00425,386,0.0,386.0
P55957,250,1.283203125,147.0
Q15386,43,0.0,43.0
O00422,242,0.13114754098360656,212.0
Q10471,139,0.0,139.0
O00429,434,0.06349206349206349,415.0
Q9P2M7,92,0.7876106194690266,66.0
P00491,391,0.0,391.0
P00492,519,0.0,519.0
O75925,56,0.7727272727272727,37.0
Q08345,34,0.0,34.0
Q10713,307,0.0,307.0
Q9UKN8,145,0.1103448275862069,129.0
O15305,180,0.0,180.0
Q99623,979,0.1623931623931624,914.0
P54920,534,0.2537037037037037,417.0
P28288,206,0.06310679611650485,193.0
P24752,962,0.035343035343035345,928.0
P43699,163,0.018404907975460124,160.0
P43694,88,0.03409090909090909,85.0
Q8WW12,373,0.013404825737265416,368.0
P42126,725,0.0,725.0
O43264,172,0.005813953488372093,171.0
P98179,577,0.0,577.0
Q6GQQ9,70,0.0,70.0
Q14166,263,0.0,263.0
Q14165,438,0.0,438.0
Q14161,160,0.3352941176470588,141.0
Q14160,171,0.10919540229885058,157.0
Q6NW29,147,0.0,147.0
P49368,707,1.503617945007236,450.0
Q96JN0,49,0.08163265306122448,45.0
Q9Y4L1,355,0.0,355.0
Q96A49,120,0.0,120.0
P63167,672,0.7227722772277227,496.0
P63165,141,5.753344034242911,10.0
Q9BSU1,49,0.08163265306122448,45.0
Q9Y5M8,316,0.0,316.0
P12081,322,0.0,322.0
P49750,121,0.008264462809917356,120.0
P49755,624,1.4595660749506902,182.0
P49754,34,0.0,34.0
P49757,98,0.3,74.0
P61106,702,0.0,702.0
Q15418,83,3.987562189054726,19.0
P83436,89,0.056179775280898875,84.0
Q9ULG1,25,4.194174757281553,1.0
Q8TDB6,37,0.21052631578947367,32.0
Q4G0F5,143,0.07692307692307693,132.0
Q9NR12,275,0.025454545454545455,268.0
Q9UPT9,62,0.08064516129032258,57.0
Q9UPT8,118,0.0,118.0
Q9Y2X3,415,0.56,287.0
Q9Y2X7,173,1.5347222222222223,114.0
P84243,1119,2.873430460476274,152.0
P62906,688,0.0,688.0
P83731,641,0.0,641.0
P28074,752,7.396185112585944,87.0
P28072,460,8.196065755448837,56.0
O95881,336,0.0,336.0
P53007,278,0.0,278.0
P60228,410,4.780499367888749,115.0
P10301,349,0.05128205128205128,333.0
Q86XP3,226,0.017699115044247787,222.0
Q9Y4R8,61,0.8055555555555556,42.0
P49116,42,0.07142857142857142,39.0
P60174,2069,0.46439957492029754,1512.0
Q92620,90,0.0,90.0
Q92625,91,0.0989010989010989,82.0
Q9BSH4,284,0.0,284.0
Q96PM5,62,0.016129032258064516,61.0
O60282,133,0.6352201257861635,102.0
O75717,30,0.0,30.0
Q12983,103,0.04854368932038835,98.0
P11308,65,0.0,65.0
O43674,492,0.0,492.0
O43678,596,0.0,596.0
Q15628,58,0.10344827586206896,52.0
O95460,41,0.024390243902439025,40.0
Q13485,151,1.1348837209302325,97.0
Q13480,159,2.0410094637223977,96.0
P32121,70,3.2842105263157895,18.0
Q70CQ2,17,0.0,17.0
Q99471,381,0.23155216284987276,320.0
O95793,141,5.230905861456483,28.0
O43294,283,1.1445497630331753,143.0
Q9BWD1,368,0.0,368.0
Q9NY12,258,0.003875968992248062,257.0
Q96MH2,59,0.01694915254237288,58.0
P62487,154,4.023476523476523,1.0
Q14978,125,1.6411290322580645,77.0
Q5H9R7,171,0.05263157894736842,162.0
P15056,52,4.5196506550218345,8.0
Q9BQ67,68,4.764069264069264,11.0
P28331,699,0.0,699.0
P62158,844,8.937837482468444,3.0
Q96HR3,75,0.07894736842105263,72.0
P61599,106,0.0,106.0
Q7Z460,127,0.21052631578947367,105.0
Q9H0E2,204,0.05392156862745098,193.0
Q9NQT5,124,1.6875,72.0
Q9NQT4,150,0.895,107.0
Q9NQT8,47,0.02127659574468085,46.0
Q96J84,105,0.02857142857142857,102.0
P56377,248,0.06048387096774194,233.0
Q9NZZ3,374,0.08823529411764706,341.0
P78346,62,0.0,62.0
P78347,401,0.18886198547215496,347.0
P78344,243,1.2277486910994764,149.0
O76021,250,0.0,250.0
P52272,856,3.3799529321358244,387.0
Q96T60,200,0.17560975609756097,175.0
Q15369,677,1.656160458452722,448.0
Q15365,1027,4.688324692938537,227.0
Q15363,361,1.2963671128107075,129.0
O00401,171,6.520405209840811,1.0
Q13905,97,0.7394957983193278,71.0
P02746,160,0.03125,155.0
Q9BPZ7,44,0.11363636363636363,39.0
P08621,365,0.7571743929359823,248.0
Q9UKL0,114,0.4,93.0
Q9UKX7,117,0.15126050420168066,101.0
P62714,127,6.095658572479764,27.0
O75940,160,0.05625,151.0
O75947,1069,0.13938260056127222,920.0
Q7Z5K2,66,3.632911392405063,30.0
P55011,118,0.0,118.0
P04908,156,0.0,156.0
Q9UPN3,180,0.04945054945054945,173.0
Q9UPN7,49,0.12244897959183673,43.0
Q9UPN6,49,0.02040816326530612,48.0
Q9UPN9,86,0.05813953488372093,81.0
Q14108,255,0.0,255.0
Q14103,998,2.6702352341417233,224.0
O43422,51,0.0196078431372549,50.0
P16157,145,0.2585034013605442,113.0
Q16851,830,0.07314148681055156,773.0
P99999,1515,2.01673541543901,571.0
Q9UGP4,207,0.0,207.0
A5YKK6,103,0.07766990291262135,95.0
O75367,984,0.8150917743031951,742.0
O75369,309,0.5343283582089552,200.0
O14787,150,0.1390728476821192,132.0
P67870,371,0.8286290322580645,217.0
Q13347,430,5.3393026726360056,24.0
Q96CF2,66,0.07575757575757576,61.0
P23588,285,0.05263157894736842,270.0
P21980,1222,0.21769772905246673,1035.0
P63146,115,0.02608695652173913,112.0
Q9NVE7,309,0.0,309.0
P20585,42,0.36363636363636365,32.0
Q16270,198,0.0,198.0
Q6ICL3,61,0.0,61.0
Q96FZ7,185,0.043243243243243246,177.0
P49773,687,0.0,687.0
Q9ULJ8,43,0.20930232558139536,34.0
P49770,143,0.2,120.0
O95630,49,0.7090909090909091,32.0
P06703,410,0.28978622327790976,317.0
P06702,294,0.19,251.0
Q9BUE0,69,0.10144927536231885,62.0
O95249,89,0.2247191011235955,69.0
Q08999,30,0.5454545454545454,21.0
Q9HB19,130,0.015384615384615385,128.0
Q01813,1149,0.0,1149.0
Q9Y2Z0,388,0.125,343.0
Q9Y2Z4,167,0.0,167.0
Q93009,275,0.3902439024390244,203.0
Q93008,154,0.1962025316455696,131.0
P09493,2107,0.15337423312883436,1818.0
P09496,260,0.22916666666666666,222.0
P09497,252,0.05533596837944664,241.0
Q9NVC6,40,0.025,39.0
P00846,407,0.0,407.0
Q9Y4P8,83,0.0,83.0
Q9Y4P3,186,0.0,186.0
Q9BXP5,296,0.12751677852348994,260.0
P32856,59,0.03389830508474576,57.0
P62837,165,0.3352941176470588,125.0
Q92600,154,0.0,154.0
Q9Y5L4,430,0.030232558139534883,417.0
Q92608,23,0.17391304347826086,19.0
Q9BZJ0,117,0.042735042735042736,112.0
O75886,99,3.736842105263158,44.0
Q5VT25,64,0.21212121212121213,52.0
Q9BSJ8,294,0.0,294.0
Q99986,123,0.0,123.0
P17858,609,0.14285714285714285,522.0
Q9NRG4,107,0.056074766355140186,101.0
P14174,317,0.07120743034055728,300.0
Q9NRG1,133,0.0,133.0
P54886,223,0.0,223.0
Q13137,47,0.0851063829787234,43.0
Q13136,58,1.9035087719298245,33.0
Q13131,293,3.80334595959596,67.0
P52735,67,1.0555555555555556,51.0
P52732,44,0.0,44.0
Q9C0C9,145,0.0,145.0
P61952,116,0.32857142857142857,94.0
Q9UIS9,101,0.09900990099009901,91.0
P61956,513,2.9413919413919416,146.0
O95400,146,1.8805970149253732,69.0
Q14643,38,0.15789473684210525,32.0
Q14644,49,0.0,49.0
Q8TD16,105,0.17142857142857143,87.0
Q9H4G4,489,0.0,489.0
P40938,168,0.16666666666666666,140.0
P40939,1033,0.0,1033.0
P36915,204,0.0,204.0
P40937,154,0.49404761904761907,109.0
Q9BWF3,238,0.037815126050420166,229.0
P31943,792,3.200645508337816,268.0
P31942,570,0.9781704781704782,425.0
P31947,91,2.0553359683794468,47.0
P31946,1019,6.248895165309852,89.0
Q8N1F7,264,0.0,264.0
P31949,662,0.5373711340206185,451.0
P31948,555,6.776775981524249,22.0
P61604,975,0.23384615384615384,747.0
Q14914,544,0.0,544.0
Q14919,160,0.025,156.0
P60953,839,3.8343145668269902,95.0
P22570,103,0.04854368932038835,98.0
Q16644,136,0.5035460992907801,80.0
Q9UPQ0,126,0.0,126.0
Q9UPQ9,34,0.3333333333333333,24.0
P09936,390,1.821917808219178,212.0
Q9BPX3,84,0.14285714285714285,72.0
Q9BPX5,385,0.13246753246753246,334.0
Q9C086,54,1.0526315789473684,40.0
P38159,778,0.37254901960784315,668.0
O75821,305,3.2032085561497325,68.0
P51617,39,0.07692307692307693,36.0
O75822,332,0.7479508196721312,275.0
Q96IZ7,54,0.0,54.0
Q96IZ0,148,0.02027027027027027,145.0
Q06124,297,3.8339575530586765,120.0
O76041,602,0.08471760797342193,551.0
Q9NRX5,95,0.0,95.0
Q53EZ4,65,0.19696969696969696,55.0
P78364,33,0.12121212121212122,29.0
Q9NRX1,111,0.0,111.0
Q9NRX2,320,0.0,320.0
Q5SRD1,156,0.0,156.0
Q15349,37,0.2631578947368421,30.0
O00461,198,0.0,198.0
P45880,1200,0.10465116279069768,1086.0
Q9BRR8,33,0.0,33.0
P08603,222,0.13063063063063063,193.0
Q8IWZ8,97,0.13131313131313133,86.0
P06733,2180,1.2889530090684254,1637.0
O95983,187,2.5601659751037342,118.0
Q14011,734,0.0,734.0
O15344,95,0.46464646464646464,63.0
P43307,223,0.0,223.0
Q99848,172,0.0,172.0
P62736,3612,0.24425209629429268,2918.0
Q9UH62,147,0.0,147.0
Q9UH65,108,0.0,108.0
P15531,683,0.7580645161290323,395.0
Q96P70,274,0.0,274.0
Q14344,228,0.039473684210526314,219.0
Q9BTD8,143,0.0,143.0
O75964,837,0.0,837.0
P68400,409,6.278661319319596,8.0
P68402,360,0.2768817204301075,293.0
Q15836,225,0.3133047210300429,176.0
P22087,533,0.5113464447806354,411.0
Q15831,48,2.4355828220858897,24.0
P53618,396,1.1395759717314489,167.0
Q14126,243,0.0205761316872428,238.0
Q8TEX9,128,0.0,128.0
P49327,269,0.33015873015873015,211.0
Q9UGV2,166,0.0,166.0
Q9UBY9,997,0.05682951146560319,946.0
O75340,369,0.5384615384615384,254.0
O75347,783,0.0,783.0
O75348,437,0.05491990846681922,413.0
Q05655,77,1.3304347826086957,44.0
P25685,212,0.4530612244897959,168.0
Q13153,87,3.5046153846153847,30.0
P42166,460,0.6833333333333333,287.0
P20839,79,0.06329113924050633,74.0
Q13155,364,0.48578811369509045,239.0
Q13362,114,0.8205128205128205,84.0
Q13363,306,0.7035175879396985,242.0
Q86YS7,91,0.0,91.0
Q9Y5Q9,111,0.02702702702702703,108.0
Q9Y5Q8,131,0.05343511450381679,124.0
P11532,278,0.7988338192419825,197.0
Q16254,72,0.06944444444444445,67.0
O95613,24,0.16666666666666666,20.0
Q9ULH1,30,3.085714285714286,12.0
Q9ULH7,44,0.022727272727272728,43.0
O95619,93,0.37,73.0
P48059,288,0.12802768166089964,254.0
P41091,227,1.107843137254902,129.0
Q96EL3,307,0.0,307.0
P55769,440,0.038461538461538464,425.0
P40855,196,0.2914572864321608,147.0
P31150,653,0.3124108416547789,482.0
P31153,358,0.0,358.0
P48444,431,0.19721577726218098,346.0
Q01831,93,0.17894736842105263,78.0
P62942,794,0.3830022075055188,603.0
Q9BVK6,419,0.9652650822669104,223.0
P56589,52,0.09615384615384616,47.0
Q92997,77,0.16455696202531644,66.0
Q92990,71,0.44594594594594594,49.0
P51911,347,0.3227665706051873,235.0
O14593,64,0.0,64.0
Q9Y383,368,0.31516587677725116,305.0
Q9NVA2,466,0.2542372881355932,364.0
P57721,285,0.0,285.0
Q9H8Y5,38,0.21052631578947367,30.0
Q9H8Y8,220,1.086021505376344,102.0
Q86UT6,108,0.0,108.0
Q9UJX4,82,0.024390243902439025,80.0
Q8IX07,33,0.06060606060606061,31.0
Q9Y6H1,446,0.0,446.0
Q8TAQ2,247,3.6197626543957373,55.0
O60716,429,1.9862879529872675,283.0
P01112,469,1.6583592938733125,360.0
P01111,232,0.0,232.0
P01116,348,0.27205882352941174,297.0
P54577,317,0.0,317.0
P68366,852,0.02459016393442623,833.0
O75643,304,9.915840559376221,0.0
P68363,1559,0.839153959665519,899.0
P54578,431,4.54778639890461,124.0
Q8NFD5,62,1.0,46.0
P52758,320,0.0,320.0
P61970,426,0.09324009324009325,395.0
P61978,1196,5.801604195588462,144.0
P52756,61,0.11475409836065574,54.0
P54753,64,0.03125,62.0
O94826,430,0.4634920634920635,338.0
O94829,46,0.5660377358490566,33.0
O95425,239,0.0,239.0
P20671,636,0.0,636.0
Q16401,340,2.0991869918699186,236.0
Q9UHI6,50,4.290676416819013,0.0
P00750,43,1.1481481481481481,16.0
Q8TBC4,322,0.8344827586206897,208.0
O94776,231,4.43037518037518,25.0
Q15382,289,0.08996539792387544,263.0
P09914,45,0.044444444444444446,43.0
P62191,470,5.035053725559274,9.0
P62195,508,6.441558078797782,3.0
Q9UQM7,291,0.0859106529209622,266.0
P61088,653,0.5129682997118156,426.0
P61086,416,0.040865384615384616,399.0
P61081,370,0.803680981595092,240.0
Q9Y6W5,178,0.09550561797752809,161.0
Q6UX04,138,0.0,138.0
Q13330,266,3.729644765796919,27.0
O75962,44,0.0,44.0
Q12899,43,0.0,43.0
Q15326,57,0.03508771929824561,55.0
Q15327,269,0.21245421245421245,215.0
Q96T23,129,0.05426356589147287,122.0
O00339,80,0.1125,71.0
P05106,63,0.203125,53.0
O95168,483,0.0,483.0
O95169,532,0.0,532.0
O95166,157,0.2345679012345679,130.0
P06132,285,0.0,285.0
P23396,1049,5.47013528286417,5.0
O95163,120,0.1322314049586777,107.0
Q9BRP4,52,7.506726457399103,8.0
P51636,262,0.24719101123595505,211.0
Q9BRP8,284,0.3277591973244147,215.0
P15884,57,0.75,40.0
P15880,702,2.1024167987321714,109.0
Q96QC0,48,0.14583333333333334,41.0
Q9Y243,64,0.0,64.0
Q9Y248,126,0.0,126.0
Q99828,126,0.1015625,115.0
P22314,723,0.1523809523809524,639.0
P27797,1091,0.6731884057971015,751.0
P02549,150,0.09333333333333334,136.0
O43809,594,0.13973063973063973,511.0
Q15811,59,16.6151704940849,0.0
Q8N488,68,0.32857142857142857,51.0
Q15819,554,0.1263537906137184,484.0
O43752,108,0.22727272727272727,89.0
Q14498,316,0.37175792507204614,240.0
Q05639,751,0.5488257107540173,479.0
Q8IVI9,44,0.022727272727272728,43.0
P20810,309,0.2555205047318612,252.0
P63104,1598,14.407244027448519,0.0
Q9Y5S9,525,1.4619205298013245,274.0
Q9ULV4,435,0.0,435.0
P61160,558,2.242757242757243,334.0
P61163,457,0.0,457.0
P05976,345,0.0,345.0
P55039,191,0.263681592039801,168.0
P55036,335,12.089827179890024,0.0
Q9BUI4,61,0.3787878787878788,47.0
P62277,733,0.5173299101412067,452.0
P62273,414,1.2127403846153846,255.0
P37275,53,0.03773584905660377,51.0
P45984,84,0.3181818181818182,70.0
P45985,161,0.2634730538922156,135.0
P45983,49,0.8103448275862069,27.0
Q6PI78,591,0.0,591.0
P21796,1368,1.0754082612872238,787.0
O14579,395,0.8140900195694716,175.0
O14576,79,0.2125,65.0
P49841,156,4.299559471365638,14.0
P49840,183,0.6983471074380165,131.0
P58546,659,0.0,659.0
P49848,89,0.5104166666666666,61.0
Q86UV5,103,0.0,103.0
Q9NQC3,368,0.20270270270270271,299.0
Q10570,107,0.04672897196261682,102.0
Q9UQR1,62,0.0,62.0
Q9Y508,115,0.0,115.0
O60739,400,1.4657853810264385,197.0
Q9Y6J9,41,0.04878048780487805,39.0
Q9NPY3,196,0.09183673469387756,178.0
P17813,184,0.0,184.0
P17812,234,0.0,234.0
Q8NFF5,59,0.0,59.0
Q9P289,157,5.864966555183947,41.0
Q99496,123,0.823943661971831,67.0
Q02880,247,0.15503875968992248,228.0
Q86TX2,694,0.0,694.0
Q8N1B4,124,0.016129032258064516,122.0
P07947,61,1.4285714285714286,36.0
P07237,842,0.5925176946410515,633.0
P07942,468,0.09829059829059829,422.0
P16070,145,0.44936708860759494,107.0
P07948,76,3.379166666666667,25.0
Q14686,32,0.8780487804878049,23.0
Q14687,29,0.3870967741935484,23.0
Q14683,322,3.2037037037037037,153.0
P50213,633,0.18779342723004694,531.0
Q9UPU7,79,0.02531645569620253,77.0
Q96B26,163,0.4519774011299435,117.0
P36405,612,0.08130081300813008,571.0
P36404,377,0.08994708994708994,346.0
O60934,122,1.1925465838509317,69.0
Q9NXF1,147,0.02040816326530612,144.0
Q9UBQ7,648,0.0,648.0
Q9UBQ5,523,3.795259306395164,209.0
Q15796,132,2.1079136690647484,66.0
P12236,776,0.0,776.0
P12235,1296,0.48354792560801146,914.0
P01024,382,0.07591623036649214,353.0
P61201,349,1.8698315467075037,206.0
P17676,80,2.511627906976744,40.0
Q9UL12,48,0.0,48.0
Q15306,47,0.1276595744680851,41.0
Q9UL18,175,0.3279569892473118,141.0
Q15303,28,0.4666666666666667,20.0
O95149,53,0.23636363636363636,46.0
O95140,244,0.0778688524590164,225.0
Q9BRV8,69,3.5947955390334574,32.0
P38117,967,0.15822130299896586,814.0
Q9NP62,48,0.0625,45.0
Q6PJT7,123,0.0,123.0
Q7LBR1,190,0.021052631578947368,186.0
Q9UKF6,180,0.06666666666666667,168.0
Q9Y266,341,0.0,341.0
Q9Y265,546,3.8656528698833754,39.0
Q9Y263,195,0.3798076923076923,147.0
Q9Y262,393,4.637295860235473,138.0
Q01518,605,0.6196078431372549,375.0
Q9Y4D1,110,0.18181818181818182,90.0
P09661,519,0.3536379018612521,438.0
P50542,127,0.3384615384615385,92.0
Q86VM9,143,0.0,143.0
P21589,134,0.0,134.0
P21580,36,3.867132867132867,12.0
P02671,488,0.35542168674698793,343.0
P02675,747,0.09236947791164658,678.0
P02679,765,0.08104575163398693,703.0
O43776,502,0.0,502.0
Q92785,203,0.0,203.0
P10155,393,0.07088607594936709,367.0
Q92783,192,3.785596026490066,77.0
P46087,134,0.08088235294117647,125.0
P46736,159,0.18518518518518517,138.0
P46734,76,0.14473684210526316,65.0
Q9Y3C4,152,0.006578947368421052,151.0
Q9Y3C7,147,0.061224489795918366,138.0
P35579,882,2.8529002642926695,425.0
Q9Y3C1,147,0.0,147.0
P35573,433,0.0,433.0
Q71SY5,38,0.10526315789473684,34.0
Q9Y3C8,242,0.049586776859504134,230.0
Q99805,123,0.0,123.0
P42345,93,0.9122807017543859,54.0
Q6YHU6,23,0.0,23.0
O75306,608,0.13486842105263158,526.0
Q13098,276,2.073208722741433,165.0
Q9BQS8,101,0.0891089108910891,92.0
Q9NRW7,168,0.05952380952380952,158.0
Q13326,146,0.1917808219178082,118.0
P54652,646,0.0,646.0
P23528,2158,2.2222688722814676,958.0
Q9Y5U9,276,0.0,276.0
Q00839,924,3.1176238145416226,447.0
P98082,112,1.8038277511961722,68.0
P19388,193,3.3269049858889934,19.0
P19387,289,3.1298064516129034,87.0
P36873,176,3.481421647819063,12.0
P36871,757,0.0,757.0
Q9NU22,30,0.0,30.0
Q8NC51,442,0.04072398190045249,424.0
Q92973,332,3.313546423135464,44.0
Q96EH3,93,0.0,93.0
Q8WXF1,369,0.14363143631436315,316.0
Q92759,47,0.0,47.0
P22695,1019,0.23832684824902725,801.0
P22694,225,3.6223231667748217,49.0
P62258,1484,5.340177823220318,275.0
P62256,268,0.0,268.0
P62253,77,0.0,77.0
Q9HB71,433,1.6477495107632094,198.0
Q96K21,67,0.0,67.0
P55010,293,0.288135593220339,214.0
P56270,48,0.0,48.0
Q8NBT2,143,0.06293706293706294,134.0
O14558,841,0.028537455410225922,817.0
Q9Y320,217,0.0,217.0
P37837,689,0.0,689.0
Q9UP83,78,0.02564102564102564,76.0
P35749,452,0.521680216802168,353.0
Q9Y4Z0,503,3.1377762430939224,305.0
P39656,465,0.0,465.0
Q9BZL6,34,0.0,34.0
P08253,130,0.038461538461538464,125.0
Q9BZL1,283,0.0636042402826855,265.0
Q08209,250,1.9146825396825398,63.0
O75533,376,1.330683624801272,276.0
O75531,1011,0.2017458777885548,851.0
Q00059,371,0.005390835579514825,369.0
O95801,101,0.0,101.0
Q13158,121,0.4230769230769231,89.0
P54829,42,0.07142857142857142,39.0
Q8NFH8,69,0.07246376811594203,64.0
Q8NFH5,236,0.0,236.0
Q8NFH4,137,0.07971014492753623,129.0
Q13151,874,0.0,874.0
Q9NRA8,65,0.18461538461538463,53.0
Q8NFH3,165,0.10909090909090909,147.0
Q96Q11,208,0.0,208.0
P62899,479,0.008350730688935281,475.0
Q92844,49,0.04081632653061224,47.0
Q92845,35,0.08571428571428572,32.0
Q92841,663,1.746282527881041,462.0
P98160,565,0.4883720930232558,372.0
P22102,309,0.0,309.0
Q04759,37,0.10810810810810811,33.0
P04040,590,0.025423728813559324,575.0
Q9H444,383,0.17829457364341086,326.0
Q9H446,111,0.4628099173553719,85.0
Q9ULL4,23,0.0,23.0
O75792,211,0.0,211.0
Q14517,26,0.0,26.0
Q02750,281,1.2611464968152866,161.0
P49756,257,0.054474708171206226,243.0
P46940,379,10.9931851263729,0.0
Q6PGP7,130,0.0,130.0
O14828,212,0.0,212.0
O60315,71,0.04225352112676056,68.0
Q13200,456,5.888846252238424,109.0
P30101,1081,0.6021155410903173,727.0
P49674,49,0.3,37.0
Q9UBS4,255,0.0,255.0
P63316,1414,0.11244695898161244,1255.0
Q9H2V7,78,0.01282051282051282,77.0
O00159,538,0.013011152416356878,531.0
Q15269,58,0.0,58.0
P61224,714,0.0,714.0
O00151,902,1.8356274490103486,417.0
Q06187,67,1.0365853658536586,41.0
Q8WTW3,56,0.10526315789473684,53.0
Q13630,314,0.0,314.0
Q8IUD2,140,0.2847222222222222,107.0
O00487,330,0.4330357142857143,254.0
P05141,1099,0.09527972027972027,1041.0
P55209,615,0.0,615.0
Q9NP81,269,0.0,269.0
Q3ZAQ7,201,0.0,201.0
Q9UKD2,144,0.0,144.0
Q96NA2,88,0.125,77.0
Q6IA86,61,7.031818181818182,3.0
Q12851,35,0.0,35.0
Q02978,697,0.0,697.0
Q8N2U0,139,0.0,139.0
Q15758,90,0.0,90.0
Q08J23,196,0.0,196.0
P35080,640,0.1104199066874028,578.0
P68133,266,1.740139211136891,75.0
Q66K14,86,0.0,86.0
Q8WVM7,119,4.065359477124183,67.0
Q8WVM0,54,0.037037037037037035,52.0
Q9UER7,65,5.8107344632768365,6.0
Q8WVM8,295,0.013559322033898305,291.0
O75494,509,1.2852320675105484,294.0
P35555,317,0.050473186119873815,301.0
P35556,186,0.005376344086021506,185.0
P35222,647,6.939134190504668,44.0
Q14186,50,0.04,48.0
Q9Y3A5,267,0.0,267.0
Q9Y3A3,363,5.971117089055642,105.0
Q7L5N1,424,4.240987333549854,99.0
O75674,46,0.4,34.0
O75676,36,1.721311475409836,12.0
P52630,102,0.0392156862745098,98.0
P23443,62,0.5217391304347826,45.0
Q15853,56,0.0,56.0
O43719,213,1.778813559322034,111.0
P23508,70,0.14285714285714285,60.0
Q9HBZ2,38,0.0,38.0
P35226,79,0.2375,63.0
Q99757,295,0.0,295.0
Q99755,85,0.0,85.0
P48382,72,0.0,72.0
P25788,499,5.557209183997965,68.0
Q14185,115,1.2890173410404624,66.0
P35221,565,2.7946319642130946,201.0
Q99547,110,0.13513513513513514,98.0
Q8IWA4,133,0.09022556390977443,121.0
Q9H9T3,121,2.8660477453580904,4.0
P51668,299,0.32371794871794873,235.0
Q8WXD5,78,0.02564102564102564,76.0
P16220,97,0.14285714285714285,86.0
P22670,74,0.04054054054054054,71.0
P04844,468,0.0,468.0
Q96KA5,61,0.0,61.0
Q16763,138,0.0,138.0
Q16762,438,0.0,438.0
P23193,278,2.880918727915194,95.0
Q9NWU5,341,0.0,341.0
Q9NWU2,131,0.0,131.0
Q9HB90,190,0.455,133.0
O14618,217,0.22119815668202766,169.0
O14617,183,0.060109289617486336,172.0
P55072,874,3.6495814363342634,167.0
Q9P0V9,435,0.0,435.0
Q9P0V3,33,0.17142857142857143,29.0
O14530,131,0.0,131.0
Q9BYD6,267,0.0,267.0
Q9BYD3,286,0.07692307692307693,264.0
Q9BYD1,400,0.0,400.0
Q9H8S9,331,0.045317220543806644,316.0
Q6UWZ7,49,0.02040816326530612,48.0
P14854,982,0.0,982.0
P14859,39,0.2682926829268293,34.0
Q9NQG5,462,0.010822510822510822,457.0
O00743,285,0.3152542372881356,218.0
Q04912,27,4.576923076923077,2.0
P42892,96,0.0,96.0
Q9Y6N5,135,0.0,135.0
P08238,1113,5.446847261623459,66.0
P23297,104,0.8547008547008547,51.0
Q1KMD3,505,0.0,505.0
O95825,122,0.0,122.0
Q15119,132,0.16666666666666666,110.0
Q15118,496,0.182,417.0
Q8TF72,23,0.0,23.0
Q8TF74,50,0.19607843137254902,43.0
Q9UK41,292,0.09215017064846416,268.0
P41240,228,2.6144927536231886,110.0
Q9UK45,298,4.835176226675881,84.0
Q6P9B6,171,0.0,171.0
P28070,674,6.725191654743855,58.0
Q96QZ7,65,0.2537313432835821,50.0
P26368,419,3.821282401091405,92.0
Q8NFJ5,53,0.0,53.0
Q9H936,141,0.0,141.0
Q9NWH9,113,0.0,113.0
P16035,68,0.029411764705882353,66.0
P19022,453,1.4599260172626387,273.0
P58340,106,0.5957446808510638,67.0
O96028,55,0.47540983606557374,46.0
P07900,1266,8.223656117069325,29.0
O43524,40,2.0714285714285716,20.0
Q9UNS2,289,2.6898096304591266,137.0
O94888,144,2.6035087719298247,89.0
O00410,425,0.8240270727580372,250.0
Q9P2N5,44,0.0,44.0
Q96T51,114,0.02631578947368421,111.0
P15121,618,0.0,618.0
O75116,194,0.19072164948453607,157.0
Q5VZK9,67,0.0,67.0
O75112,1036,0.2731660231660232,753.0
O60333,24,0.2916666666666667,17.0
Q9UBU8,139,0.7839506172839507,95.0
Q9UBU9,166,3.3622611464968153,15.0
Q12923,20,0.05,19.0
P61024,266,0.9560439560439561,158.0
P61026,556,0.0,556.0
P61020,367,0.043596730245231606,351.0
Q08AM6,187,0.0,187.0
Q14CX7,143,0.0,143.0
O00170,206,1.056930693069307,131.0
P12270,241,0.2056451612903226,199.0
Q15287,277,4.574324324324325,62.0
P55196,149,3.52734375,39.0
P61247,836,1.3248291571753987,505.0
Q13618,248,3.7956923076923075,85.0
Q13619,268,4.772869347780787,38.0
Q13614,112,0.0,112.0
Q13616,214,3.8306595365418894,52.0
Q13617,220,3.846647646219686,59.0
Q9P2Y5,38,0.07894736842105263,35.0
Q96T88,50,0.8305084745762712,24.0
O95104,95,0.0,95.0
A8MXV4,116,0.0,116.0
O15031,169,0.005917159763313609,168.0
Q9NSD9,376,0.0,376.0
Q32P51,825,0.0,825.0
Q9P035,282,0.0,282.0
Q96ST3,122,4.987788331071913,5.0
P16591,49,0.28846153846153844,39.0
P49257,299,0.0,299.0
